vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
10512_490G00019923_2020-04-16_out_0,Queen's Gate,2020-04-16 09:46:37,2020-04-16 09:39:18,out,1
11808_490004555P_2020-04-16_out_3,Buckingham Palace Rd / Bressenden Place,2020-04-16 09:43:08,2020-04-16 09:39:32,out,1
11486_490G00014088_2020-04-16_out_1,Villiers Road,2020-04-16 09:41:56,2020-04-16 09:39:39,out,1
19668_490000131A_2020-04-16_in_2,Ladbroke Grove Station,2020-04-16 09:42:16,2020-04-16 09:17:47,in,1
19669_490012147E_2020-04-16_in_2,Hanover Road,2020-04-16 09:44:05,2020-04-16 09:18:02,in,1
19669_490003256N_2020-04-16_in_2,All Souls Avenue,2020-04-16 09:43:35,2020-04-16 09:18:10,in,1
10271_490012550S_2020-04-16_out_3,Chepstow Villas,2020-04-16 09:44:50,2020-04-16 09:39:26,out,1
11486_490003256N_2020-04-16_out_2,All Souls Avenue,2020-04-16 09:45:49,2020-04-16 09:45:33,out,1
19669_490001161N1_2020-04-16_in_2,Wrentham Avenue,2020-04-16 09:42:32,2020-04-16 09:17:49,in,1
10512_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 09:41:37,2020-04-16 09:39:02,out,1
19668_490005139C_2020-04-16_in_2,Chesterton Road,2020-04-16 09:43:04,2020-04-16 09:18:11,in,1
11742_490011761M_2020-04-16_in_1,Kensington Palace,2020-04-16 09:46:46,2020-04-16 09:45:41,in,1
10512_490G00010728_2020-04-16_out_0,Palace Gate,2020-04-16 09:45:47,2020-04-16 09:39:12,out,1
10271_490G00003399_2020-04-16_out_3,Portobello and Golborne Market,2020-04-16 09:43:53,2020-04-16 09:39:37,out,1
19669_490G00014688_2020-04-16_in_2,Strode Road,2020-04-16 09:41:28,2020-04-16 09:39:05,in,1
19405_490011198W_2020-04-16_in_3,Prince Of Wales Gate,2020-04-16 09:51:26,2020-04-16 09:50:53,in,1
11742_490012550N_2020-04-16_in_1,Stanley Gardens,2020-04-16 09:52:30,2020-04-16 09:51:10,in,1
10271_490G00010728_2020-04-16_out_3,Palace Gate,2020-04-16 09:52:30,2020-04-16 09:51:24,out,1
11742_490012055N_2020-04-16_in_1,Sheffield Terrace,2020-04-16 09:49:37,2020-04-16 09:44:46,in,1
11486_490007860S_2020-04-16_out_2,Harrow Road / Kilburn Lane,2020-04-16 09:50:45,2020-04-16 09:51:10,out,1
11486_490G00012622_2020-04-16_out_2,Station Terrace,2020-04-16 09:49:24,2020-04-16 09:45:10,out,1
10271_490010536K_2020-04-16_out_3,York House Place / Kensington High St,2020-04-16 09:50:47,2020-04-16 09:28:18,out,1
19668_490014691W2_2020-04-16_in_2,Willesden Green Library,2020-04-16 09:52:59,2020-04-16 09:51:25,in,1
19668_490003583S_2020-04-16_in_2,Banister Road,2020-04-16 09:47:38,2020-04-16 09:45:37,in,1
10512_490011750W_2020-04-16_out_0,Royal Albert Hall,2020-04-16 09:47:21,2020-04-16 09:45:27,out,1
19668_490012147E_2020-04-16_in_2,Hanover Road,2020-04-16 09:51:16,2020-04-16 09:51:12,in,1
10271_490011761M_2020-04-16_out_3,Kensington Palace,2020-04-16 09:51:27,2020-04-16 09:51:19,out,1
10512_490011198W_2020-04-16_out_0,Prince Of Wales Gate,2020-04-16 09:49:16,2020-04-16 09:45:20,out,1
19672_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 09:52:36,2020-04-16 09:51:37,out,1
11486_490001161S1_2020-04-16_out_2,Kensal Rise Station,2020-04-16 09:48:42,2020-04-16 09:45:04,out,1
10271_490012055N_2020-04-16_out_3,Sheffield Terrace,2020-04-16 09:48:06,2020-04-16 09:45:06,out,1
11742_490G00019160_2020-04-16_in_1,Ladbroke Road,2020-04-16 09:51:41,2020-04-16 09:51:34,in,1
19668_490007860N_2020-04-16_in_2,Kilburn Lane / Harrow Road,2020-04-16 09:46:57,2020-04-16 09:44:48,in,1
11742_490G00008288_2020-04-16_in_1,Kensington Church Street / Holland St,2020-04-16 09:48:18,2020-04-16 09:45:24,in,1
10512_490000130KE_2020-04-16_out_0,Knightsbridge Station  / Harrods,2020-04-16 09:50:32,2020-04-16 09:45:39,out,1
19405_490000130KE_2020-04-16_in_3,Knightsbridge Station  / Harrods,2020-04-16 09:50:28,2020-04-16 09:44:50,in,1
10271_490000167K_2020-04-16_out_3,Palace Gardens Terr / Notting Hill Gte,2020-04-16 09:47:17,2020-04-16 09:39:04,out,1
19405_490G00119S_2020-04-16_in_3,Hyde Park Corner,2020-04-16 09:47:19,2020-04-16 09:45:30,in,1
19668_490001161S1_2020-04-16_in_2,Kensal Rise Station,2020-04-16 09:50:12,2020-04-16 09:45:38,in,1
10512_490G00011822_2020-04-16_out_0,Rutland Gardens,2020-04-16 09:49:37,2020-04-16 09:45:24,out,1
11742_490000167G_2020-04-16_in_1,Notting Hill Gate Station,2020-04-16 09:50:32,2020-04-16 09:44:59,in,1
19405_490000119M_2020-04-16_in_2,Hyde Park Corner Station,2020-04-16 09:48:15,2020-04-16 09:45:14,in,1
11486_490014619S_2020-04-16_out_2,Whitmore Gardens,2020-04-16 09:47:54,2020-04-16 09:44:51,out,1
19405_490011822W_2020-04-16_in_3,Knightsbridge Barracks,2020-04-16 09:50:37,2020-04-16 09:50:59,in,1
19405_490006691W_2020-04-16_in_3,Exhibition Road,2020-04-16 09:52:46,2020-04-16 09:51:09,in,1
10512_490000119M_2020-04-16_out_0,Hyde Park Corner Station,2020-04-16 09:51:31,2020-04-16 09:51:23,out,1
19405_490004099N_2020-04-16_in_3,Blenheim Crescent,2020-04-16 10:05:31,2020-04-16 09:57:44,in,1
19405_490G00010728_2020-04-16_in_3,Palace Gate,2020-04-16 09:54:03,2020-04-16 09:51:42,in,1
11486_490000131A_2020-04-16_out_2,Ladbroke Grove Station,2020-04-16 09:57:05,2020-04-16 09:51:00,out,1
19643_490014687N_2020-04-16_out_2,Pound Lane / Willesden Bus Garage,2020-04-16 09:55:10,2020-04-16 09:28:43,out,1
11742_490004737S_2020-04-16_in_1,Kensal House,2020-04-16 09:58:53,2020-04-16 09:57:43,in,1
10512_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 09:55:58,2020-04-16 09:51:43,out,1
19405_490011761M_2020-04-16_in_3,Kensington Palace,2020-04-16 09:55:34,2020-04-16 09:51:47,in,1
19668_490G00014688_2020-04-16_in_2,Strode Road,2020-04-16 09:55:12,2020-04-16 09:51:17,in,1
19668_490014687W1_2020-04-16_in_2,Pound Lane,2020-04-16 09:56:33,2020-04-16 09:51:19,in,1
19405_490G00019160_2020-04-16_in_3,Ladbroke Road,2020-04-16 10:02:26,2020-04-16 09:57:45,in,1
10271_490004555P_2020-04-16_out_3,Buckingham Palace Rd / Bressenden Place,2020-04-16 10:03:39,2020-04-16 09:57:54,out,1
19668_490010521N_2020-04-16_in_2,Okehampton Road,2020-04-16 09:55:02,2020-04-16 09:28:26,in,1
19405_490011750W_2020-04-16_in_3,Royal Albert Hall,2020-04-16 09:54:52,2020-04-16 09:28:36,in,1
11742_490004099N_2020-04-16_in_1,Blenheim Crescent,2020-04-16 09:54:57,2020-04-16 09:51:32,in,1
11486_490G00003399_2020-04-16_out_2,Portobello and Golborne Market,2020-04-16 09:58:30,2020-04-16 09:57:59,out,1
11486_490010536K_2020-04-16_out_2,York House Place / Kensington High St,2020-04-16 10:04:47,2020-04-16 09:56:58,out,1
19405_490000167G_2020-04-16_in_3,Notting Hill Gate Station,2020-04-16 10:00:32,2020-04-16 09:57:18,in,1
19672_490001161S1_2020-04-16_out_0,Kensal Rise Station,2020-04-16 09:57:08,2020-04-16 09:51:11,out,1
19672_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 09:57:54,2020-04-16 09:51:17,out,1
19672_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 09:54:16,2020-04-16 09:51:24,out,1
11742_490008898F_2020-04-16_in_1,St Charles Square,2020-04-16 09:57:49,2020-04-16 09:56:59,in,1
11742_490G00008897_2020-04-16_in_1,Ladbroke Grove Sainsbury's,2020-04-16 09:59:56,2020-04-16 09:57:06,in,1
10271_490011198W_2020-04-16_out_3,Prince Of Wales Gate,2020-04-16 09:56:00,2020-04-16 09:51:27,out,1
10271_490011750W_2020-04-16_out_3,Royal Albert Hall,2020-04-16 09:54:09,2020-04-16 09:51:33,out,1
11742_490003583S_2020-04-16_in_1,Banister Road,2020-04-16 10:02:59,2020-04-16 09:57:55,in,1
10512_490G00119S_2020-04-16_out_0,Hyde Park Corner,2020-04-16 09:53:53,2020-04-16 09:51:49,out,1
10271_490014050C_2020-04-16_out_3,Victoria Bus Station,2020-04-16 10:05:09,2020-04-16 09:57:46,out,1
19405_490012055N_2020-04-16_in_3,Sheffield Terrace,2020-04-16 09:59:30,2020-04-16 09:56:58,in,1
19672_490008898F_2020-04-16_out_0,St Charles Square,2020-04-16 10:04:28,2020-04-16 09:57:16,out,1
19672_490004737S_2020-04-16_out_0,Kensal House,2020-04-16 10:03:07,2020-04-16 09:57:40,out,1
10271_490014728S_2020-04-16_out_3,Wilton Street,2020-04-16 10:01:59,2020-04-16 09:57:31,out,1
10640_490G00119S_2020-04-16_in_2,Hyde Park Corner,2020-04-16 10:01:06,2020-04-16 09:39:25,in,1
19405_490G00003399_2020-04-16_in_3,Portobello and Golborne Market,2020-04-16 10:04:23,2020-04-16 09:57:57,in,1
11742_490003619M_2020-04-16_in_1,Barlby Road,2020-04-16 09:58:25,2020-04-16 09:57:00,in,1
11486_490005139C_2020-04-16_out_2,Chesterton Road,2020-04-16 09:55:43,2020-04-16 09:51:02,out,1
10512_490014728S_2020-04-16_out_0,Wilton Street,2020-04-16 09:54:30,2020-04-16 09:51:20,out,1
11486_490004737S_2020-04-16_out_2,Kensal House,2020-04-16 09:54:00,2020-04-16 09:51:28,out,1
19643_490G00014088_2020-04-16_out_2,Villiers Road,2020-04-16 10:00:17,2020-04-16 09:58:02,out,1
11742_490007860N_2020-04-16_in_1,Kilburn Lane / Harrow Road,2020-04-16 10:01:41,2020-04-16 09:57:00,in,1
19405_490012550N_2020-04-16_in_3,Stanley Gardens,2020-04-16 10:03:11,2020-04-16 09:57:20,in,1
19643_490014691W2_2020-04-16_out_3,Willesden Green Library,2020-04-16 10:01:32,2020-04-16 09:57:48,out,1
10271_490G00119S_2020-04-16_out_3,Hyde Park Corner,2020-04-16 10:00:57,2020-04-16 09:58:00,out,1
11742_490000131A_2020-04-16_in_1,Ladbroke Grove Station,2020-04-16 09:55:53,2020-04-16 09:50:57,in,1
19643_490014687E_2020-04-16_out_2,Willesden Bus Garage,2020-04-16 09:58:51,2020-04-16 09:57:15,out,1
11486_490G00008897_2020-04-16_out_2,Ladbroke Grove Sainsbury's,2020-04-16 09:53:14,2020-04-16 09:51:14,out,1
19668_490003256N_2020-04-16_in_2,All Souls Avenue,2020-04-16 09:55:58,2020-04-16 09:28:46,in,1
10271_490G00019923_2020-04-16_out_3,Queen's Gate,2020-04-16 09:53:27,2020-04-16 09:51:29,out,1
10512_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 09:57:31,2020-04-16 09:29:01,out,1
19668_490G00014088_2020-04-16_in_2,Villiers Road,2020-04-16 09:54:28,2020-04-16 09:51:44,in,1
19672_490G00008897_2020-04-16_out_0,Ladbroke Grove Sainsbury's,2020-04-16 10:02:13,2020-04-16 09:57:25,out,1
10640_490000119M_2020-04-16_in_2,Hyde Park Corner Station,2020-04-16 10:02:09,2020-04-16 09:39:10,in,1
19643_490010521N_2020-04-16_out_3,Okehampton Road,2020-04-16 10:05:37,2020-04-16 09:57:50,out,1
11486_490008898F_2020-04-16_out_2,St Charles Square,2020-04-16 09:55:04,2020-04-16 09:51:05,out,1
11742_490005139C_2020-04-16_in_1,Chesterton Road,2020-04-16 09:57:29,2020-04-16 09:57:32,in,1
19405_490G00008288_2020-04-16_in_3,Kensington Church Street / Holland St,2020-04-16 09:58:16,2020-04-16 09:57:42,in,1
19672_490007860S_2020-04-16_out_0,Harrow Road / Kilburn Lane,2020-04-16 10:00:21,2020-04-16 09:57:21,out,1
19672_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 09:55:55,2020-04-16 09:51:39,out,1
10271_490000119M_2020-04-16_out_3,Hyde Park Corner Station,2020-04-16 09:59:33,2020-04-16 09:57:34,out,1
19643_490003256N_2020-04-16_out_3,All Souls Avenue,2020-04-16 10:04:46,2020-04-16 09:57:51,out,1
19668_490001161N1_2020-04-16_in_2,Wrentham Avenue,2020-04-16 09:54:41,2020-04-16 09:28:23,in,1
11486_490000167K_2020-04-16_out_2,Palace Gardens Terr / Notting Hill Gte,2020-04-16 10:02:11,2020-04-16 09:57:26,out,1
10271_490G00011822_2020-04-16_out_3,Rutland Gardens,2020-04-16 09:57:16,2020-04-16 09:28:57,out,1
11486_490012550S_2020-04-16_out_2,Chepstow Villas,2020-04-16 09:59:47,2020-04-16 09:57:49,out,1
10271_490000130KE_2020-04-16_out_3,Knightsbridge Station  / Harrods,2020-04-16 09:57:14,2020-04-16 09:51:45,out,1
19672_490014619S_2020-04-16_out_0,Whitmore Gardens,2020-04-16 09:56:22,2020-04-16 09:50:59,out,1
19672_490003619M_2020-04-16_out_0,Barlby Road,2020-04-16 10:03:51,2020-04-16 09:57:51,out,1
19643_490012147E_2020-04-16_out_2,Hanover Road,2020-04-16 10:04:00,2020-04-16 09:57:36,out,1
10640_490007544Q_2020-04-16_in_2,Grosvenor Gardens,2020-04-16 09:59:18,2020-04-16 09:39:31,in,1
11486_490000167G_2020-04-16_out_2,Notting Hill Gate Station,2020-04-16 10:01:16,2020-04-16 09:57:43,out,1
11486_490003619M_2020-04-16_out_2,Barlby Road,2020-04-16 09:54:40,2020-04-16 09:51:39,out,1
11742_490G00003399_2020-04-16_in_1,Portobello and Golborne Market,2020-04-16 09:53:44,2020-04-16 09:51:46,in,1
11486_490012055N_2020-04-16_out_2,Sheffield Terrace,2020-04-16 10:03:19,2020-04-16 09:57:25,out,1
19672_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 09:55:04,2020-04-16 09:51:40,out,1
10640_490012055N_2020-04-16_in_2,Sheffield Terrace,2020-04-16 10:16:09,2020-04-16 10:05:30,in,1
11484_490014687E_2020-04-16_out_2,Willesden Bus Garage,2020-04-16 10:08:54,2020-04-16 09:44:56,out,1
11484_490012147E_2020-04-16_out_3,Hanover Road,2020-04-16 10:13:20,2020-04-16 09:45:17,out,1
11486_490011750W_2020-04-16_out_2,Royal Albert Hall,2020-04-16 10:11:07,2020-04-16 09:45:27,out,1
19405_490003583S_2020-04-16_in_3,Banister Road,2020-04-16 10:14:17,2020-04-16 09:45:37,in,1
11484_490014687N_2020-04-16_out_2,Pound Lane / Willesden Bus Garage,2020-04-16 10:07:10,2020-04-16 09:39:07,out,1
10640_490011198W_2020-04-16_in_2,Prince Of Wales Gate,2020-04-16 10:08:21,2020-04-16 10:05:29,in,1
10640_490011822W_2020-04-16_in_2,Knightsbridge Barracks,2020-04-16 10:06:54,2020-04-16 10:05:35,in,1
11808_490011198W_2020-04-16_in_3,Prince Of Wales Gate,2020-04-16 10:16:55,2020-04-16 09:50:53,in,1
19672_490000131A_2020-04-16_out_0,Ladbroke Grove Station,2020-04-16 10:07:16,2020-04-16 09:51:00,out,1
11484_490001161S1_2020-04-16_out_3,Kensal Rise Station,2020-04-16 10:15:54,2020-04-16 09:51:11,out,1
11484_490G00012622_2020-04-16_out_3,Station Terrace,2020-04-16 10:16:33,2020-04-16 09:51:17,out,1
19672_490G00010728_2020-04-16_out_0,Palace Gate,2020-04-16 10:14:09,2020-04-16 10:08:09,out,1
10640_490G00019160_2020-04-16_in_2,Ladbroke Road,2020-04-16 10:17:22,2020-04-16 10:08:19,in,1
11808_490G00010728_2020-04-16_in_3,Palace Gate,2020-04-16 10:19:52,2020-04-16 09:51:42,in,1
11486_490G00119S_2020-04-16_out_2,Hyde Park Corner,2020-04-16 10:14:47,2020-04-16 10:10:44,out,1
19405_490008898F_2020-04-16_in_3,St Charles Square,2020-04-16 10:08:44,2020-04-16 09:44:47,in,1
19643_490008898F_2020-04-16_out_3,St Charles Square,2020-04-16 10:12:46,2020-04-16 10:07:50,out,1
11742_490014691W2_2020-04-16_in_1,Willesden Green Library,2020-04-16 10:10:25,2020-04-16 10:08:10,in,1
11808_490G00119S_2020-04-16_in_3,Hyde Park Corner,2020-04-16 10:12:06,2020-04-16 09:45:30,in,1
11486_490000130KE_2020-04-16_out_2,Knightsbridge Station  / Harrods,2020-04-16 10:10:35,2020-04-16 10:10:40,out,1
19643_490G00012622_2020-04-16_out_3,Station Terrace,2020-04-16 10:07:35,2020-04-16 09:57:28,out,1
19672_490010536K_2020-04-16_out_0,York House Place / Kensington High St,2020-04-16 10:11:46,2020-04-16 10:05:29,out,1
19672_490005139C_2020-04-16_out_0,Chesterton Road,2020-04-16 10:06:14,2020-04-16 09:51:02,out,1
11486_490004555P_2020-04-16_out_2,Buckingham Palace Rd / Bressenden Place,2020-04-16 10:18:01,2020-04-16 10:10:38,out,1
11486_490011761M_2020-04-16_out_2,Kensington Palace,2020-04-16 10:07:52,2020-04-16 09:39:08,out,1
11742_490001161S1_2020-04-16_in_1,Kensal Rise Station,2020-04-16 10:06:20,2020-04-16 09:51:45,in,1
10640_490006691W_2020-04-16_in_2,Exhibition Road,2020-04-16 10:06:23,2020-04-16 09:38:57,in,1
19405_490003619M_2020-04-16_in_3,Barlby Road,2020-04-16 10:09:18,2020-04-16 09:44:47,in,1
10640_490000167G_2020-04-16_in_2,Notting Hill Gate Station,2020-04-16 10:15:55,2020-04-16 10:07:51,in,1
11486_490011198W_2020-04-16_out_2,Prince Of Wales Gate,2020-04-16 10:10:17,2020-04-16 10:08:12,out,1
11484_490014691W2_2020-04-16_out_3,Willesden Green Library,2020-04-16 10:11:38,2020-04-16 09:45:30,out,1
10640_490011761M_2020-04-16_in_2,Kensington Palace,2020-04-16 10:10:07,2020-04-16 09:45:41,in,1
10640_490000131A_2020-04-16_in_2,Ladbroke Grove Station,2020-04-16 10:20:25,2020-04-16 09:50:57,in,1
19672_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 10:09:48,2020-04-16 10:07:59,out,1
11742_490G00014088_2020-04-16_in_1,Villiers Road,2020-04-16 10:11:53,2020-04-16 10:10:39,in,1
19405_490007860N_2020-04-16_in_3,Kilburn Lane / Harrow Road,2020-04-16 10:12:57,2020-04-16 09:44:48,in,1
11742_490012147E_2020-04-16_in_1,Hanover Road,2020-04-16 10:08:39,2020-04-16 10:07:57,in,1
19643_490004737S_2020-04-16_out_3,Kensal House,2020-04-16 10:11:03,2020-04-16 10:08:14,out,1
11484_490010521N_2020-04-16_out_3,Okehampton Road,2020-04-16 10:14:50,2020-04-16 09:45:32,out,1
11808_490014728S_2020-04-16_in_3,Wilton Street,2020-04-16 10:11:56,2020-04-16 10:10:43,in,1
11808_490000130KE_2020-04-16_in_3,Knightsbridge Station  / Harrods,2020-04-16 10:15:11,2020-04-16 09:50:57,in,1
11808_490006691W_2020-04-16_in_3,Exhibition Road,2020-04-16 10:17:43,2020-04-16 09:51:09,in,1
11742_490014687W1_2020-04-16_in_1,Pound Lane,2020-04-16 10:14:04,2020-04-16 10:08:03,in,1
19672_490G00019923_2020-04-16_out_0,Queen's Gate,2020-04-16 10:14:29,2020-04-16 10:08:14,out,1
19643_490012550S_2020-04-16_out_3,Chepstow Villas,2020-04-16 10:17:07,2020-04-16 09:51:37,out,1
19405_490001161S1_2020-04-16_in_3,Kensal Rise Station,2020-04-16 10:16:26,2020-04-16 09:51:45,in,1
19405_490005139C_2020-04-16_in_3,Chesterton Road,2020-04-16 10:07:39,2020-04-16 10:08:06,in,1
19405_490000131A_2020-04-16_in_3,Ladbroke Grove Station,2020-04-16 10:06:47,2020-04-16 09:38:45,in,1
19643_490007860S_2020-04-16_out_3,Harrow Road / Kilburn Lane,2020-04-16 10:08:03,2020-04-16 10:07:55,out,1
19643_490000131A_2020-04-16_out_3,Ladbroke Grove Station,2020-04-16 10:13:50,2020-04-16 09:44:52,out,1
19643_490G00008897_2020-04-16_out_3,Ladbroke Grove Sainsbury's,2020-04-16 10:10:13,2020-04-16 10:07:59,out,1
11486_490G00019923_2020-04-16_out_2,Queen's Gate,2020-04-16 10:10:14,2020-04-16 09:45:21,out,1
19643_490003619M_2020-04-16_out_3,Barlby Road,2020-04-16 10:11:33,2020-04-16 10:08:25,out,1
11484_490G00014088_2020-04-16_out_3,Villiers Road,2020-04-16 10:11:15,2020-04-16 10:10:45,out,1
10640_490012550N_2020-04-16_in_2,Stanley Gardens,2020-04-16 10:20:00,2020-04-16 10:07:55,in,1
19672_490011761M_2020-04-16_out_0,Kensington Palace,2020-04-16 10:12:50,2020-04-16 10:08:04,out,1
19672_490000167G_2020-04-16_out_0,Notting Hill Gate Station,2020-04-16 10:12:05,2020-04-16 09:51:31,out,1
19672_490012550S_2020-04-16_out_0,Chepstow Villas,2020-04-16 10:10:35,2020-04-16 09:51:37,out,1
10640_490G00003399_2020-04-16_in_2,Portobello and Golborne Market,2020-04-16 10:18:47,2020-04-16 10:10:41,in,1
19672_490011198W_2020-04-16_out_0,Prince Of Wales Gate,2020-04-16 10:17:13,2020-04-16 10:08:12,out,1
10640_490000130KE_2020-04-16_in_2,Knightsbridge Station  / Harrods,2020-04-16 10:06:02,2020-04-16 10:05:34,in,1
10640_490011750W_2020-04-16_in_2,Royal Albert Hall,2020-04-16 10:08:45,2020-04-16 10:07:56,in,1
11742_490010521N_2020-04-16_in_1,Okehampton Road,2020-04-16 10:11:23,2020-04-16 09:44:53,in,1
11742_490003256N_2020-04-16_in_1,All Souls Avenue,2020-04-16 10:13:37,2020-04-16 09:45:13,in,1
10640_490G00008288_2020-04-16_in_2,Kensington Church Street / Holland St,2020-04-16 10:13:38,2020-04-16 10:08:16,in,1
11484_490003256N_2020-04-16_out_3,All Souls Avenue,2020-04-16 10:14:02,2020-04-16 09:45:33,out,1
11484_490014619S_2020-04-16_out_3,Whitmore Gardens,2020-04-16 10:15:11,2020-04-16 09:50:59,out,1
19672_490000167K_2020-04-16_out_0,Palace Gardens Terr / Notting Hill Gte,2020-04-16 10:08:18,2020-04-16 10:08:00,out,1
11486_490014728S_2020-04-16_out_2,Wilton Street,2020-04-16 10:16:13,2020-04-16 10:08:05,out,1
19643_490000167G_2020-04-16_out_3,Notting Hill Gate Station,2020-04-16 10:18:35,2020-04-16 09:51:31,out,1
11742_490001161N1_2020-04-16_in_1,Wrentham Avenue,2020-04-16 10:10:43,2020-04-16 09:44:50,in,1
19643_490001161S1_2020-04-16_out_3,Kensal Rise Station,2020-04-16 10:06:12,2020-04-16 09:57:22,out,1
19405_490G00008897_2020-04-16_in_3,Ladbroke Grove Sainsbury's,2020-04-16 10:11:02,2020-04-16 09:44:53,in,1
11808_490000119M_2020-04-16_in_3,Hyde Park Corner Station,2020-04-16 10:13:09,2020-04-16 09:45:14,in,1
11486_490G00011822_2020-04-16_out_2,Rutland Gardens,2020-04-16 10:10:22,2020-04-16 10:08:16,out,1
11808_490007544Q_2020-04-16_in_3,Grosvenor Gardens,2020-04-16 10:10:25,2020-04-16 09:45:35,in,1
11484_490007860S_2020-04-16_out_3,Harrow Road / Kilburn Lane,2020-04-16 10:19:46,2020-04-16 09:51:10,out,1
19643_490000167K_2020-04-16_out_3,Palace Gardens Terr / Notting Hill Gte,2020-04-16 10:19:35,2020-04-16 09:51:15,out,1
19643_490G00003399_2020-04-16_out_3,Portobello and Golborne Market,2020-04-16 10:16:04,2020-04-16 09:51:48,out,1
19672_490000130KE_2020-04-16_out_0,Knightsbridge Station  / Harrods,2020-04-16 10:18:31,2020-04-16 10:10:40,out,1
19643_490014619S_2020-04-16_out_3,Whitmore Gardens,2020-04-16 10:06:04,2020-04-16 09:57:03,out,1
19643_490005139C_2020-04-16_out_3,Chesterton Road,2020-04-16 10:14:26,2020-04-16 10:05:38,out,1
11486_490G00010728_2020-04-16_out_2,Palace Gate,2020-04-16 10:09:28,2020-04-16 09:45:16,out,1
19405_490004737S_2020-04-16_in_3,Kensal House,2020-04-16 10:09:57,2020-04-16 09:45:25,in,1
10640_490G00010728_2020-04-16_in_2,Palace Gate,2020-04-16 10:08:40,2020-04-16 09:45:36,in,1
11808_490011822W_2020-04-16_in_3,Knightsbridge Barracks,2020-04-16 10:16:03,2020-04-16 09:50:59,in,1
11808_490011750W_2020-04-16_in_3,Royal Albert Hall,2020-04-16 10:19:11,2020-04-16 09:51:11,in,1
11742_490G00014688_2020-04-16_in_1,Strode Road,2020-04-16 10:12:43,2020-04-16 10:08:02,in,1
11486_490000119M_2020-04-16_out_2,Hyde Park Corner Station,2020-04-16 10:14:46,2020-04-16 10:08:08,out,1
19672_490011750W_2020-04-16_out_0,Royal Albert Hall,2020-04-16 10:15:46,2020-04-16 10:08:18,out,1
19672_490G00003399_2020-04-16_out_0,Portobello and Golborne Market,2020-04-16 10:09:36,2020-04-16 09:51:48,out,1
19672_490G00011822_2020-04-16_out_0,Rutland Gardens,2020-04-16 10:18:59,2020-04-16 10:08:16,out,1
19643_490010536K_2020-04-16_out_3,York House Place / Kensington High St,2020-04-16 10:22:29,2020-04-16 10:22:24,out,1
10640_490004737S_2020-04-16_in_2,Kensal House,2020-04-16 10:23:07,2020-04-16 10:23:10,in,1
11486_490014050C_2020-04-16_out_2,Victoria Bus Station,2020-04-16 10:20:44,2020-04-16 09:51:35,out,1
11808_490012055N_2020-04-16_in_3,Sheffield Terrace,2020-04-16 10:23:19,2020-04-16 10:22:24,in,1
19669_490014687E_2020-04-16_out_2,Willesden Bus Garage,2020-04-16 10:22:47,2020-04-16 09:57:15,out,1
19669_490014687N_2020-04-16_out_2,Pound Lane / Willesden Bus Garage,2020-04-16 10:21:10,2020-04-16 09:51:18,out,1
10640_490008898F_2020-04-16_in_2,St Charles Square,2020-04-16 10:21:44,2020-04-16 09:56:59,in,1
19643_490012055N_2020-04-16_out_3,Sheffield Terrace,2020-04-16 10:20:43,2020-04-16 09:51:14,out,1
10640_490003619M_2020-04-16_in_2,Barlby Road,2020-04-16 10:22:18,2020-04-16 09:57:00,in,1
11808_490000167G_2020-04-16_in_3,Notting Hill Gate Station,2020-04-16 10:24:02,2020-04-16 10:22:37,in,1
19405_490014691W2_2020-04-16_in_3,Willesden Green Library,2020-04-16 10:24:18,2020-04-16 09:57:36,in,1
19405_490001161N1_2020-04-16_in_3,Wrentham Avenue,2020-04-16 10:20:52,2020-04-16 09:50:58,in,1
19405_490012147E_2020-04-16_in_3,Hanover Road,2020-04-16 10:22:21,2020-04-16 09:57:23,in,1
11484_490003619M_2020-04-16_out_3,Barlby Road,2020-04-16 10:24:30,2020-04-16 10:23:17,out,1
11808_490011761M_2020-04-16_in_3,Kensington Palace,2020-04-16 10:21:18,2020-04-16 09:51:47,in,1
11484_490G00008897_2020-04-16_out_3,Ladbroke Grove Sainsbury's,2020-04-16 10:22:47,2020-04-16 10:22:44,out,1
11484_490004737S_2020-04-16_out_3,Kensal House,2020-04-16 10:23:33,2020-04-16 10:22:59,out,1
10512_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 10:23:51,2020-04-16 10:23:19,in,1
10640_490005139C_2020-04-16_in_2,Chesterton Road,2020-04-16 10:21:11,2020-04-16 09:51:21,in,1
10640_490004099N_2020-04-16_in_2,Blenheim Crescent,2020-04-16 10:22:23,2020-04-16 10:08:18,in,1
19405_490010521N_2020-04-16_in_3,Okehampton Road,2020-04-16 10:21:12,2020-04-16 09:57:05,in,1
19643_490011761M_2020-04-16_out_3,Kensington Palace,2020-04-16 10:24:09,2020-04-16 10:22:49,out,1
