vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
10543_490012948S_2020-05-13_in_4,St Stephens Gardens,2020-05-13 16:11:31,2020-05-13 16:10:35,in,1
19404_490011119L_2020-05-13_out_5,Porchester Terrace North,2020-05-13 16:12:29,2020-05-13 16:12:14,out,1
10430_490006321D_2020-05-13_in_4,Paddington Stn / Eastbourne Terrace,2020-05-13 16:17:23,2020-05-13 16:15:53,in,1
10537_490004702L_2020-05-13_out_4,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:14:13,2020-05-13 16:02:22,out,1
10543_490011158E_2020-05-13_in_4,Powis Gardens,2020-05-13 16:13:37,2020-05-13 16:10:52,in,1
11142_490015061O_2020-05-13_out_2,Brunel Road,2020-05-13 16:16:10,2020-05-13 15:48:52,out,1
10537_490012646N_2020-05-13_out_4,St Charles Square,2020-05-13 16:12:37,2020-05-13 16:12:19,out,1
19404_490013046N_2020-05-13_out_5,Sussex Gardens,2020-05-13 16:21:26,2020-05-13 16:18:06,out,1
10543_490008175W_2020-05-13_in_4,Highlever Road,2020-05-13 16:22:41,2020-05-13 16:18:21,in,1
10430_490011365G_2020-05-13_in_4,Westbourne Grove / Queensway,2020-05-13 16:22:08,2020-05-13 16:20:42,in,1
19404_490001221F_2020-05-13_out_5,Paddington Station,2020-05-13 16:18:30,2020-05-13 16:16:11,out,1
11142_490010398N_2020-05-13_out_2,North Pole Road,2020-05-13 16:23:28,2020-05-13 15:54:45,out,1
11142_490011962E_2020-05-13_out_3,North Pole Road / Scrubs Lane,2020-05-13 16:23:57,2020-05-13 15:54:51,out,1
11142_490014869W_2020-05-13_out_3,Latymer Upper School / Playing Fields,2020-05-13 16:22:05,2020-05-13 16:20:44,out,1
10537_490011158E_2020-05-13_out_5,Powis Gardens,2020-05-13 16:18:44,2020-05-13 16:15:55,out,1
10537_490014402E_2020-05-13_out_5,Chepstow Road / Westbourne Grove,2020-05-13 16:22:20,2020-05-13 16:18:25,out,1
10543_490012646N_2020-05-13_in_4,St Charles Square,2020-05-13 16:18:36,2020-05-13 16:15:50,in,1
10430_490014406W_2020-05-13_in_4,Westbourne Terrace,2020-05-13 16:18:31,2020-05-13 16:18:21,in,1
11142_490014971D_2020-05-13_out_3,Wulfstan Street,2020-05-13 16:19:25,2020-05-13 15:54:40,out,1
10430_490007252W_2020-05-13_in_4,Gloucester Terrace,2020-05-13 16:19:31,2020-05-13 16:18:16,in,1
10543_490005936E_2020-05-13_in_4,Dalgarno Gardens,2020-05-13 16:21:13,2020-05-13 16:12:17,in,1
10537_490011365F_2020-05-13_out_5,Queensway,2020-05-13 16:23:24,2020-05-13 16:20:43,out,1
11142_490007707E_2020-05-13_out_3,Hammersmith Hospital,2020-05-13 16:21:13,2020-05-13 16:18:13,out,1
10543_490010398N_2020-05-13_in_4,North Pole Road,2020-05-13 16:22:41,2020-05-13 16:16:10,in,1
10543_490004895S_2020-05-13_in_4,Caverswall Street,2020-05-13 16:23:10,2020-05-13 15:55:08,in,1
10430_490014402A_2020-05-13_in_4,Artesian Road,2020-05-13 16:23:18,2020-05-13 16:06:58,in,1
10543_490004699S_2020-05-13_in_4,Oxford Gardens,2020-05-13 16:18:29,2020-05-13 16:18:22,in,1
19404_490012797N_2020-05-13_out_5,St Mary's Hospital,2020-05-13 16:19:28,2020-05-13 16:16:20,out,1
19404_490007167V_2020-05-13_out_5,George Street,2020-05-13 16:22:50,2020-05-13 16:15:55,out,1
11142_490000065C_2020-05-13_out_2,East Acton Station / Fitzneal Street,2020-05-13 16:18:27,2020-05-13 15:54:47,out,1
10540_490000144K_2020-05-13_in_5,Marble Arch Station,2020-05-13 16:20:57,2020-05-13 16:20:41,in,1
10537_490012948S_2020-05-13_out_5,St Stephens Gardens,2020-05-13 16:20:13,2020-05-13 16:18:12,out,1
10543_490015456N_2020-05-13_in_4,Oakworth Road,2020-05-13 16:19:50,2020-05-13 16:12:05,in,1
10543_490012645S_2020-05-13_in_4,St Charles Health & Wellbeing Centre,2020-05-13 16:21:16,2020-05-13 16:20:41,in,1
10543_490014869W_2020-05-13_in_4,Latymer Upper School / Playing Fields,2020-05-13 16:27:46,2020-05-13 16:26:32,in,1
11142_490005936E_2020-05-13_out_3,Dalgarno Gardens,2020-05-13 16:27:20,2020-05-13 16:26:23,out,1
19404_490015196OF_2020-05-13_out_5,Oxford Circus Station  / John Lewis,2020-05-13 16:29:24,2020-05-13 16:16:20,out,1
10540_490012797N_2020-05-13_in_5,St Mary's Hospital,2020-05-13 16:27:01,2020-05-13 16:26:35,in,1
10537_490001221F_2020-05-13_out_5,Paddington Station,2020-05-13 16:29:21,2020-05-13 16:02:52,out,1
10537_490012797N_2020-05-13_out_5,St Mary's Hospital,2020-05-13 16:29:38,2020-05-13 16:05:06,out,1
19404_490000144K_2020-05-13_out_5,Marble Arch Station,2020-05-13 16:25:05,2020-05-13 16:15:52,out,1
19404_490011985E_2020-05-13_out_5,Selfridges,2020-05-13 16:27:13,2020-05-13 16:15:49,out,1
10537_490014406E1_2020-05-13_out_5,Bishops Bridge Road / Westbourne Terrace,2020-05-13 16:26:22,2020-05-13 16:02:53,out,1
11142_490008175W_2020-05-13_out_3,Highlever Road,2020-05-13 16:24:26,2020-05-13 16:20:45,out,1
10540_490007167N1_2020-05-13_in_5,Burwood Place,2020-05-13 16:25:51,2020-05-13 15:56:38,in,1
11142_490012645S_2020-05-13_out_3,St Charles Health & Wellbeing Centre,2020-05-13 16:28:24,2020-05-13 16:26:31,out,1
10537_490011119L_2020-05-13_out_5,Porchester Terrace North,2020-05-13 16:24:40,2020-05-13 16:02:47,out,1
10430_490012948S_2020-05-13_in_4,St Stephens Gardens,2020-05-13 16:25:13,2020-05-13 16:18:17,in,1
10543_490007707E_2020-05-13_in_4,Hammersmith Hospital,2020-05-13 16:28:28,2020-05-13 16:28:51,in,1
10540_490001221F_2020-05-13_in_5,Paddington Station,2020-05-13 16:29:03,2020-05-13 16:26:36,in,1
10430_490011158E_2020-05-13_in_4,Powis Gardens,2020-05-13 16:27:31,2020-05-13 16:20:44,in,1
10430_490007420M_2020-05-13_in_4,Great Western Road,2020-05-13 16:26:36,2020-05-13 16:18:29,in,1
11142_490012646N_2020-05-13_out_3,St Charles Square,2020-05-13 16:28:51,2020-05-13 16:28:54,out,1
10540_490000144E_2020-05-13_in_5,Marble Arch / Edgware Road,2020-05-13 16:24:04,2020-05-13 15:54:47,in,1
10430_490011137E1_2020-05-13_in_4,Portobello Road,2020-05-13 16:28:23,2020-05-13 16:26:33,in,1
10540_490013046N_2020-05-13_in_5,Sussex Gardens,2020-05-13 16:27:32,2020-05-13 16:02:45,in,1
11142_490011158E_2020-05-13_out_3,Powis Gardens,2020-05-13 16:35:10,2020-05-13 16:26:31,out,1
10296_490010531OS_2020-05-13_in_5,New Bond Street,2020-05-13 16:33:00,2020-05-13 16:06:51,in,1
10430_490012645S_2020-05-13_in_4,St Charles Health & Wellbeing Centre,2020-05-13 16:35:42,2020-05-13 16:34:55,in,1
10537_490011985E_2020-05-13_out_5,Selfridges,2020-05-13 16:34:44,2020-05-13 16:34:29,out,1
10430_490000131A_2020-05-13_in_4,Ladbroke Grove Station,2020-05-13 16:31:03,2020-05-13 16:26:24,in,1
11142_490000131A_2020-05-13_out_3,Ladbroke Grove Station,2020-05-13 16:32:49,2020-05-13 16:26:27,out,1
10543_490009299N_2020-05-13_in_4,Long Drive,2020-05-13 16:32:43,2020-05-13 16:26:36,in,1
10543_490013349A_2020-05-13_in_4,The Fairway,2020-05-13 16:32:02,2020-05-13 16:29:02,in,1
11142_490004699S_2020-05-13_out_3,Oxford Gardens,2020-05-13 16:30:17,2020-05-13 16:26:24,out,1
10537_490007167V_2020-05-13_out_5,George Street,2020-05-13 16:32:16,2020-05-13 16:06:41,out,1
10540_490011365G_2020-05-13_in_5,Westbourne Grove / Queensway,2020-05-13 16:33:33,2020-05-13 16:28:57,in,1
10540_490014402A_2020-05-13_in_5,Artesian Road,2020-05-13 16:35:25,2020-05-13 16:28:54,in,1
10537_490013046N_2020-05-13_out_5,Sussex Gardens,2020-05-13 16:30:37,2020-05-13 16:26:25,out,1
10543_490000065H_2020-05-13_in_4,East Acton Station,2020-05-13 16:30:33,2020-05-13 16:26:36,in,1
10430_490012646N_2020-05-13_in_4,St Charles Square,2020-05-13 16:34:34,2020-05-13 16:26:25,in,1
10430_490015456N_2020-05-13_in_4,Oakworth Road,2020-05-13 16:35:14,2020-05-13 16:34:37,in,1
10429_490014971D_2020-05-13_out_2,Wulfstan Street,2020-05-13 16:34:36,2020-05-13 16:34:33,out,1
10430_490004702L_2020-05-13_in_4,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:31:56,2020-05-13 16:26:26,in,1
10540_490006321D_2020-05-13_in_5,Paddington Stn / Eastbourne Terrace,2020-05-13 16:30:42,2020-05-13 16:26:29,in,1
10543_490014971D_2020-05-13_in_4,Wulfstan Street,2020-05-13 16:30:20,2020-05-13 16:28:50,in,1
10537_490000144K_2020-05-13_out_5,Marble Arch Station,2020-05-13 16:34:53,2020-05-13 16:06:38,out,1
10540_490007252W_2020-05-13_in_5,Gloucester Terrace,2020-05-13 16:34:00,2020-05-13 16:06:43,in,1
10430_490004699S_2020-05-13_in_4,Oxford Gardens,2020-05-13 16:31:23,2020-05-13 16:02:44,in,1
10296_490000173OQ_2020-05-13_in_5,Oxford Circus Stn  / Harewood Place,2020-05-13 16:32:10,2020-05-13 16:05:04,in,1
10540_490014406W_2020-05-13_in_5,Westbourne Terrace,2020-05-13 16:32:47,2020-05-13 16:06:50,in,1
11142_490004702L_2020-05-13_out_3,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:31:44,2020-05-13 16:26:27,out,1
10543_490015061O_2020-05-13_in_4,Brunel Road,2020-05-13 16:34:36,2020-05-13 16:35:01,in,1
11142_490011137E1_2020-05-13_out_3,Portobello Road,2020-05-13 16:33:51,2020-05-13 16:26:30,out,1
10429_490007707E_2020-05-13_out_2,Hammersmith Hospital,2020-05-13 16:35:48,2020-05-13 16:34:34,out,1
10540_490007420M_2020-05-13_in_5,Great Western Road,2020-05-13 16:38:52,2020-05-13 16:34:53,in,1
10429_490011962E_2020-05-13_out_2,North Pole Road / Scrubs Lane,2020-05-13 16:39:28,2020-05-13 16:34:44,out,1
11142_490014402E_2020-05-13_out_3,Chepstow Road / Westbourne Grove,2020-05-13 16:38:13,2020-05-13 16:34:45,out,1
10430_490005936E_2020-05-13_in_4,Dalgarno Gardens,2020-05-13 16:36:45,2020-05-13 16:34:52,in,1
10540_490012948S_2020-05-13_in_5,St Stephens Gardens,2020-05-13 16:37:44,2020-05-13 16:34:39,in,1
10540_490011158E_2020-05-13_in_5,Powis Gardens,2020-05-13 16:38:46,2020-05-13 16:28:59,in,1
10429_490014869W_2020-05-13_out_2,Latymer Upper School / Playing Fields,2020-05-13 16:38:04,2020-05-13 16:34:58,out,1
10296_490000144E_2020-05-13_in_5,Marble Arch / Edgware Road,2020-05-13 16:40:22,2020-05-13 16:34:40,in,1
11142_490011365F_2020-05-13_out_3,Queensway,2020-05-13 16:39:00,2020-05-13 16:34:58,out,1
11142_490012948S_2020-05-13_out_3,St Stephens Gardens,2020-05-13 16:36:09,2020-05-13 16:34:34,out,1
10430_490010398N_2020-05-13_in_4,North Pole Road,2020-05-13 16:38:42,2020-05-13 16:34:53,in,1
10430_490004895S_2020-05-13_in_4,Caverswall Street,2020-05-13 16:40:02,2020-05-13 16:35:00,in,1
10429_490010398N_2020-05-13_out_2,North Pole Road,2020-05-13 16:39:27,2020-05-13 16:38:32,out,1
10430_490008175W_2020-05-13_in_4,Highlever Road,2020-05-13 16:37:49,2020-05-13 16:34:42,in,1
10296_490000144K_2020-05-13_in_5,Marble Arch Station,2020-05-13 16:37:22,2020-05-13 16:34:55,in,1
10537_490015196OF_2020-05-13_out_5,Oxford Circus Station  / John Lewis,2020-05-13 16:36:36,2020-05-13 16:35:01,out,1
10540_490000131A_2020-05-13_in_5,Ladbroke Grove Station,2020-05-13 16:42:44,2020-05-13 16:38:23,in,1
10430_490014869W_2020-05-13_in_4,Latymer Upper School / Playing Fields,2020-05-13 16:40:58,2020-05-13 16:38:31,in,1
10296_490007167N1_2020-05-13_in_5,Burwood Place,2020-05-13 16:41:22,2020-05-13 16:40:50,in,1
10296_490013046N_2020-05-13_in_5,Sussex Gardens,2020-05-13 16:42:50,2020-05-13 16:40:47,in,1
10429_490005936E_2020-05-13_out_2,Dalgarno Gardens,2020-05-13 16:41:10,2020-05-13 16:38:22,out,1
11142_490014406E1_2020-05-13_out_3,Bishops Bridge Road / Westbourne Terrace,2020-05-13 16:43:11,2020-05-13 16:40:55,out,1
10540_490011137E1_2020-05-13_in_5,Portobello Road,2020-05-13 16:40:55,2020-05-13 16:38:32,in,1
10296_490012797N_2020-05-13_in_5,St Mary's Hospital,2020-05-13 16:43:34,2020-05-13 16:16:00,in,1
10429_490012645S_2020-05-13_out_2,St Charles Health & Wellbeing Centre,2020-05-13 16:42:40,2020-05-13 16:38:30,out,1
11142_490011119L_2020-05-13_out_3,Porchester Terrace North,2020-05-13 16:40:59,2020-05-13 16:40:49,out,1
10429_490012646N_2020-05-13_out_2,St Charles Square,2020-05-13 16:44:07,2020-05-13 16:40:53,out,1
10429_490008175W_2020-05-13_out_2,Highlever Road,2020-05-13 16:41:21,2020-05-13 16:40:59,out,1
10430_490007707E_2020-05-13_in_4,Hammersmith Hospital,2020-05-13 16:42:42,2020-05-13 16:40:50,in,1
10430_490014971D_2020-05-13_in_4,Wulfstan Street,2020-05-13 16:45:18,2020-05-13 16:45:19,in,1
10296_490001221F_2020-05-13_in_5,Paddington Station,2020-05-13 16:45:14,2020-05-13 16:16:01,in,1
10540_490012646N_2020-05-13_in_5,St Charles Square,2020-05-13 16:47:04,2020-05-13 16:44:28,in,1
11142_490007167V_2020-05-13_out_3,George Street,2020-05-13 16:48:35,2020-05-13 16:48:52,out,1
10543_490000065C_2020-05-13_out_3,East Acton Station / Fitzneal Street,2020-05-13 16:50:03,2020-05-13 16:48:56,out,1
10543_490013349A_2020-05-13_out_4,The Fairway,2020-05-13 16:49:20,2020-05-13 16:28:53,out,1
10429_490004702L_2020-05-13_out_2,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:45:46,2020-05-13 16:34:32,out,1
10429_490011137E1_2020-05-13_out_2,Portobello Road,2020-05-13 16:49:09,2020-05-13 16:48:51,out,1
10540_490004702L_2020-05-13_in_5,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:44:49,2020-05-13 16:44:29,in,1
10296_490006321D_2020-05-13_in_5,Paddington Stn / Eastbourne Terrace,2020-05-13 16:46:48,2020-05-13 16:18:12,in,1
10543_490006211B_2020-05-13_out_4,East Acton Station  / Erconwald Street,2020-05-13 16:49:31,2020-05-13 16:48:47,out,1
10540_490015456N_2020-05-13_in_5,Oakworth Road,2020-05-13 16:47:33,2020-05-13 16:44:34,in,1
10543_490015061O_2020-05-13_out_5,Brunel Road,2020-05-13 16:48:40,2020-05-13 16:28:49,out,1
10429_490000131A_2020-05-13_out_2,Ladbroke Grove Station,2020-05-13 16:46:52,2020-05-13 16:34:32,out,1
10429_490011158E_2020-05-13_out_2,Powis Gardens,2020-05-13 16:49:57,2020-05-13 16:48:52,out,1
11142_490001221F_2020-05-13_out_3,Paddington Station,2020-05-13 16:46:14,2020-05-13 16:40:54,out,1
10540_490004699S_2020-05-13_in_5,Oxford Gardens,2020-05-13 16:45:21,2020-05-13 16:45:16,in,1
11142_490013046N_2020-05-13_out_3,Sussex Gardens,2020-05-13 16:48:13,2020-05-13 16:26:25,out,1
10296_490014406W_2020-05-13_in_5,Westbourne Terrace,2020-05-13 16:48:55,2020-05-13 16:26:37,in,1
10429_490004699S_2020-05-13_out_2,Oxford Gardens,2020-05-13 16:44:42,2020-05-13 16:34:29,out,1
10540_490012645S_2020-05-13_in_5,St Charles Health & Wellbeing Centre,2020-05-13 16:48:02,2020-05-13 16:40:55,in,1
10540_490008175W_2020-05-13_in_5,Highlever Road,2020-05-13 16:49:15,2020-05-13 16:44:40,in,1
10540_490010398N_2020-05-13_in_5,North Pole Road,2020-05-13 16:50:06,2020-05-13 16:45:23,in,1
10430_490009299N_2020-05-13_in_4,Long Drive,2020-05-13 16:49:09,2020-05-13 16:48:57,in,1
11142_490012797N_2020-05-13_out_3,St Mary's Hospital,2020-05-13 16:45:36,2020-05-13 16:45:30,out,1
19404_490000173OQ_2020-05-13_in_5,Oxford Circus Stn  / Harewood Place,2020-05-13 16:47:10,2020-05-13 16:20:44,in,1
10296_490007252W_2020-05-13_in_5,Gloucester Terrace,2020-05-13 16:49:55,2020-05-13 16:26:33,in,1
19404_490010531OS_2020-05-13_in_5,New Bond Street,2020-05-13 16:47:47,2020-05-13 16:26:38,in,1
10430_490000065H_2020-05-13_in_4,East Acton Station,2020-05-13 16:46:51,2020-05-13 16:44:38,in,1
10430_490013349A_2020-05-13_in_4,The Fairway,2020-05-13 16:47:08,2020-05-13 16:45:31,in,1
10540_490005936E_2020-05-13_in_5,Dalgarno Gardens,2020-05-13 16:48:56,2020-05-13 16:40:51,in,1
10296_490014402A_2020-05-13_in_5,Artesian Road,2020-05-13 16:50:30,2020-05-13 16:49:10,in,1
10430_490015061O_2020-05-13_in_3,Brunel Road,2020-05-13 16:50:27,2020-05-13 16:49:17,in,1
11142_490000144K_2020-05-13_out_3,Marble Arch Station,2020-05-13 16:51:03,2020-05-13 16:48:49,out,1
10540_490004895S_2020-05-13_in_5,Caverswall Street,2020-05-13 16:51:36,2020-05-13 16:45:29,in,1
10543_490014971D_2020-05-13_out_3,Wulfstan Street,2020-05-13 16:51:46,2020-05-13 16:26:28,out,1
19404_490000144K_2020-05-13_in_5,Marble Arch Station,2020-05-13 16:51:23,2020-05-13 16:28:55,in,1
10429_490012948S_2020-05-13_out_2,St Stephens Gardens,2020-05-13 16:51:50,2020-05-13 16:34:34,out,1
10296_490011365G_2020-05-13_in_5,Westbourne Grove / Queensway,2020-05-13 16:51:32,2020-05-13 16:28:57,in,1
11142_490011985E_2020-05-13_out_3,Selfridges,2020-05-13 16:52:33,2020-05-13 16:48:45,out,1
10543_490014869W_2020-05-13_out_5,Latymer Upper School / Playing Fields,2020-05-13 16:54:52,2020-05-13 16:28:58,out,1
19404_490000144E_2020-05-13_in_5,Marble Arch / Edgware Road,2020-05-13 16:54:16,2020-05-13 16:26:35,in,1
10296_490007420M_2020-05-13_in_5,Great Western Road,2020-05-13 16:53:01,2020-05-13 16:49:09,in,1
10296_490011158E_2020-05-13_in_5,Powis Gardens,2020-05-13 16:53:43,2020-05-13 16:49:15,in,1
10429_490014402E_2020-05-13_out_2,Chepstow Road / Westbourne Grove,2020-05-13 16:54:03,2020-05-13 16:34:45,out,1
10429_490011365F_2020-05-13_out_2,Queensway,2020-05-13 16:55:36,2020-05-13 16:55:09,out,1
10540_490014869W_2020-05-13_in_5,Latymer Upper School / Playing Fields,2020-05-13 16:52:49,2020-05-13 16:44:34,in,1
10540_490007707E_2020-05-13_in_5,Hammersmith Hospital,2020-05-13 16:54:01,2020-05-13 16:45:20,in,1
11142_490015196OF_2020-05-13_out_3,Oxford Circus Station  / John Lewis,2020-05-13 16:54:52,2020-05-13 16:49:16,out,1
10543_490007707E_2020-05-13_out_3,Hammersmith Hospital,2020-05-13 16:52:34,2020-05-13 16:48:51,out,1
10296_490012948S_2020-05-13_in_5,St Stephens Gardens,2020-05-13 16:52:03,2020-05-13 16:48:55,in,1
10296_490011137E1_2020-05-13_in_5,Portobello Road,2020-05-13 16:54:36,2020-05-13 16:48:55,in,1
10543_490011962E_2020-05-13_out_5,North Pole Road / Scrubs Lane,2020-05-13 16:56:47,2020-05-13 16:54:58,out,1
10540_490013349A_2020-05-13_in_5,The Fairway,2020-05-13 16:58:04,2020-05-13 16:55:13,in,1
10543_490005936E_2020-05-13_out_4,Dalgarno Gardens,2020-05-13 16:57:26,2020-05-13 16:56:24,out,1
19404_490012797N_2020-05-13_in_5,St Mary's Hospital,2020-05-13 16:58:50,2020-05-13 16:56:35,in,1
10429_490014406E1_2020-05-13_out_1,Bishops Bridge Road / Westbourne Terrace,2020-05-13 16:59:14,2020-05-13 16:56:47,out,1
10296_490008175W_2020-05-13_in_5,Highlever Road,2020-05-13 17:05:38,2020-05-13 17:04:04.312000,in,1
10296_490004895S_2020-05-13_in_5,Caverswall Street,2020-05-13 17:05:00,2020-05-13 16:55:12,in,1
10540_490009299N_2020-05-13_in_5,Long Drive,2020-05-13 16:58:47,2020-05-13 16:54:54,in,1
10296_490012646N_2020-05-13_in_5,St Charles Square,2020-05-13 16:59:24,2020-05-13 16:56:26,in,1
10430_490015061O_2020-05-13_out_4,Brunel Road,2020-05-13 17:05:20,2020-05-13 17:04:07.297000,out,1
10540_490014971D_2020-05-13_in_5,Wulfstan Street,2020-05-13 16:55:51,2020-05-13 16:55:00,in,1
10543_490008175W_2020-05-13_out_6,Highlever Road,2020-05-13 16:56:36,2020-05-13 16:56:51,out,1
10543_490012645S_2020-05-13_out_5,St Charles Health & Wellbeing Centre,2020-05-13 16:58:36,2020-05-13 16:56:32,out,1
10540_490000065H_2020-05-13_in_5,East Acton Station,2020-05-13 16:56:56,2020-05-13 16:54:54,in,1
10429_490011119L_2020-05-13_out_2,Porchester Terrace North,2020-05-13 16:57:12,2020-05-13 16:56:41,out,1
10429_490013046N_2020-05-13_out_2,Sussex Gardens,2020-05-13 17:04:39,2020-05-13 17:03:53.004000,out,1
10429_490007167V_2020-05-13_out_2,George Street,2020-05-13 17:05:41,2020-05-13 17:03:57.629000,out,1
10543_490010398N_2020-05-13_out_3,North Pole Road,2020-05-13 16:55:45,2020-05-13 16:26:33,out,1
19404_490007167N1_2020-05-13_in_5,Burwood Place,2020-05-13 16:56:33,2020-05-13 16:56:42,in,1
10543_490004699S_2020-05-13_out_5,Oxford Gardens,2020-05-13 17:05:01,2020-05-13 17:03:51.381000,out,1
19404_490006321D_2020-05-13_in_5,Paddington Stn / Eastbourne Terrace,2020-05-13 17:01:34,2020-05-13 17:00:14,in,1
19404_490001221F_2020-05-13_in_5,Paddington Station,2020-05-13 17:00:08,2020-05-13 17:00:22,in,1
10543_490012646N_2020-05-13_out_6,St Charles Square,2020-05-13 17:00:31,2020-05-13 17:00:31,out,1
10537_490000173OQ_2020-05-13_in_5,Oxford Circus Stn  / Harewood Place,2020-05-13 17:02:10,2020-05-13 16:34:59,in,1
10296_490015456N_2020-05-13_in_5,Oakworth Road,2020-05-13 16:59:53,2020-05-13 16:56:32,in,1
10296_490000131A_2020-05-13_in_5,Ladbroke Grove Station,2020-05-13 16:56:28,2020-05-13 16:56:25,in,1
10537_490010531OS_2020-05-13_in_5,New Bond Street,2020-05-13 17:02:50,2020-05-13 16:34:43,in,1
19404_490007252W_2020-05-13_in_5,Gloucester Terrace,2020-05-13 17:04:24,2020-05-13 17:00:18,in,1
10296_490005936E_2020-05-13_in_5,Dalgarno Gardens,2020-05-13 17:04:38,2020-05-13 17:04:10.553000,in,1
10296_490012645S_2020-05-13_in_5,St Charles Health & Wellbeing Centre,2020-05-13 17:01:20,2020-05-13 17:00:32,in,1
19404_490013046N_2020-05-13_in_5,Sussex Gardens,2020-05-13 16:57:42,2020-05-13 16:54:57,in,1
10540_490015061O_2020-05-13_in_5,Brunel Road,2020-05-13 16:59:28,2020-05-13 16:55:12,in,1
10296_490004702L_2020-05-13_in_5,Cambridge Gardens / Ladbroke Grove,2020-05-13 16:57:30,2020-05-13 16:56:26,in,1
10296_490004699S_2020-05-13_in_4,Oxford Gardens,2020-05-13 16:58:09,2020-05-13 16:56:39,in,1
10429_490001221F_2020-05-13_out_1,Paddington Station,2020-05-13 17:01:41,2020-05-13 16:34:54,out,1
10429_490012797N_2020-05-13_out_1,St Mary's Hospital,2020-05-13 17:02:35,2020-05-13 17:00:38,out,1
19404_490014406W_2020-05-13_in_5,Westbourne Terrace,2020-05-13 17:02:53,2020-05-13 17:00:22,in,1
10430_490013349A_2020-05-13_out_4,The Fairway,2020-05-13 17:05:45,2020-05-13 17:04:10.958000,out,1
19404_490011365G_2020-05-13_in_5,Westbourne Grove / Queensway,2020-05-13 17:05:32,2020-05-13 17:00:33,in,1
10430_490006211B_2020-05-13_out_4,East Acton Station  / Erconwald Street,2020-05-13 17:06:34,2020-05-13 17:03:52,out,1
10543_490011137E1_2020-05-13_out_5,Portobello Road,2020-05-13 17:08:24,2020-05-13 17:03:56,out,1
19404_490007420M_2020-05-13_in_5,Great Western Road,2020-05-13 17:09:22,2020-05-13 17:04:11,in,1
10429_490011985E_2020-05-13_out_2,Selfridges,2020-05-13 17:09:27,2020-05-13 16:44:27,out,1
10430_490010398N_2020-05-13_out_5,North Pole Road,2020-05-13 19:02:07,2020-05-13 19:01:39.098000,out,1
10296_490000065H_2020-05-13_in_5,East Acton Station,2020-05-13 17:12:57,2020-05-13 17:04:02,in,1
10543_490011365F_2020-05-13_out_5,Queensway,2020-05-13 17:14:55,2020-05-13 17:06:28,out,1
10430_490005936E_2020-05-13_out_5,Dalgarno Gardens,2020-05-13 19:04:29,2020-05-13 19:01:30.106000,out,1
10296_490009299N_2020-05-13_in_5,Long Drive,2020-05-13 17:14:57,2020-05-13 17:04:02,in,1
10543_490001221F_2020-05-13_out_5,Paddington Station,2020-05-13 17:20:14,2020-05-13 17:06:25,out,1
10543_490011985E_2020-05-13_out_5,Selfridges,2020-05-13 17:24:29,2020-05-13 16:54:43,out,1
10430_490011137E1_2020-05-13_out_4,Portobello Road,2020-05-13 19:09:57,2020-05-13 19:01:36.637000,out,1
10537_490012948S_2020-05-13_in_4,St Stephens Gardens,2020-05-13 17:23:28,2020-05-13 16:54:52,in,1
19404_490010398N_2020-05-13_in_5,North Pole Road,2020-05-13 17:20:41,2020-05-13 16:55:04,in,1
10537_490011137E1_2020-05-13_in_4,Portobello Road,2020-05-13 17:26:14,2020-05-13 16:56:34,in,1
10543_490015196OF_2020-05-13_out_5,Oxford Circus Station  / John Lewis,2020-05-13 17:30:50,2020-05-13 17:10:52,out,1
10537_490000131A_2020-05-13_in_4,Ladbroke Grove Station,2020-05-13 17:28:38,2020-05-13 17:00:10,in,1
10430_490011119L_2020-05-13_out_4,Porchester Terrace North,2020-05-13 17:28:19,2020-05-13 17:00:26,out,1
10537_490012646N_2020-05-13_in_4,St Charles Square,2020-05-13 17:31:59,2020-05-13 17:03:52,in,1
10543_490011158E_2020-05-13_out_5,Powis Gardens,2020-05-13 17:08:56,2020-05-13 17:03:57,out,1
19404_490014402A_2020-05-13_in_5,Artesian Road,2020-05-13 17:05:58,2020-05-13 17:04:11,in,1
19404_490000131A_2020-05-13_in_5,Ladbroke Grove Station,2020-05-13 17:12:27,2020-05-13 17:03:51,in,1
19404_490011137E1_2020-05-13_in_5,Portobello Road,2020-05-13 17:10:50,2020-05-13 17:04:00,in,1
10430_490014869W_2020-05-13_out_5,Latymer Upper School / Playing Fields,2020-05-13 17:12:56,2020-05-13 16:45:27,out,1
10430_490004699S_2020-05-13_out_5,Oxford Gardens,2020-05-13 19:07:17,2020-05-13 19:01:30.926000,out,1
10543_490014406E1_2020-05-13_out_5,Bishops Bridge Road / Westbourne Terrace,2020-05-13 17:17:30,2020-05-13 17:06:26,out,1
10543_490013046N_2020-05-13_out_5,Sussex Gardens,2020-05-13 17:22:20,2020-05-13 17:03:53,out,1
10430_490011158E_2020-05-13_out_4,Powis Gardens,2020-05-13 19:11:01,2020-05-13 19:01:37.051000,out,1
11142_490000144E_2020-05-13_in_4,Marble Arch / Edgware Road,2020-05-13 17:23:31,2020-05-13 16:54:53,in,1
