vehicle_id,bus_stop_name,direction,expected_arrival,timestamp,arrived
15556_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-18 00:06:16,2020-02-17 23:59:26.923000,False
15556_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-18 00:04:20,2020-02-17 23:59:27.017000,False
15556_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-18 00:03:22,2020-02-17 23:59:27.203000,False
15556_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-18 00:07:59,2020-02-17 23:59:27.372000,False
15556_490000093PB_2020-02-17_0,Green Park Station,1,2020-02-17 23:57:28,2020-02-17 23:57:28,False
15556_490000110B_2020-02-17_0,High Street Kensington Station,1,2020-02-17 23:46:21,2020-02-17 23:46:34,True
15556_490000119M_2020-02-17_0,Hyde Park Corner Station,1,2020-02-17 23:53:50,2020-02-17 23:53:40,True
15556_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-17 23:59:35,2020-02-17 23:59:22.796000,False
15556_490003106E_2020-02-17_0,Warwick Gardens,1,2020-02-17 23:44:23,2020-02-17 23:43:59,True
15556_490005528X_2020-02-17_0,The Design Museum,1,2020-02-17 23:44:43,2020-02-17 23:44:39,True
15460_490000110B_2020-02-17_0,High Street Kensington Station,1,2020-02-18 00:00:14,2020-02-17 23:59:22.305000,False
15460_490000119M_2020-02-17_0,Hyde Park Corner Station,1,2020-02-18 00:08:27,2020-02-17 23:59:22.611000,False
15460_490003106E_2020-02-17_0,Warwick Gardens,1,2020-02-17 23:58:17,2020-02-17 23:58:07,False
15460_490004455BA_2020-02-17_0,Brook Green,1,2020-02-17 23:55:44,2020-02-17 23:55:35,True
15460_490005528X_2020-02-17_0,The Design Museum,1,2020-02-17 23:58:53,2020-02-17 23:58:45,False
15460_490007705F_2020-02-17_0,Hammersmith Bus Station,1,2020-02-17 23:54:20,2020-02-17 23:54:20,True
15460_490008287E_2020-02-17_0,Holland Road,1,2020-02-17 23:58:13,2020-02-17 23:58:08,False
15460_490008652A_2020-02-17_0,Kensington Olympia Station,1,2020-02-17 23:57:06,2020-02-17 23:57:30,False
15460_490000130KE_2020-02-17_0,Knightsbridge Station  / Harrods,1,2020-02-18 00:07:22,2020-02-17 23:59:24.711000,False
15460_490008990J_2020-02-17_0,Latymer Court,1,2020-02-17 23:55:27,2020-02-17 23:54:59,True
15460_490010357B_2020-02-17_0,North End Road,1,2020-02-17 23:56:05,2020-02-17 23:56:15,True
15460_490010574C_2020-02-17_0,Old Park Lane / Hard Rock Cafe,1,2020-02-18 00:11:17,2020-02-17 23:59:25.283000,False
15460_490010728E_2020-02-17_0,Palace Gate,1,2020-02-18 00:02:29,2020-02-17 23:59:25.374000,False
15460_490010984T_2020-02-17_0,Phillimore Gardens,1,2020-02-17 23:59:32,2020-02-17 23:59:25.700000,False
15460_490011198E_2020-02-17_0,Prince Of Wales Gate,1,2020-02-18 00:06:00,2020-02-17 23:59:25.798000,False
15460_490011334E1_2020-02-17_0,Queen's Gate,1,2020-02-18 00:03:10,2020-02-17 23:59:25.984000,False
15460_490011750E_2020-02-17_0,Royal Albert Hall,1,2020-02-18 00:03:44,2020-02-17 23:59:26.278000,False
15460_490011761M_2020-02-17_0,Kensington Palace,1,2020-02-18 00:01:49,2020-02-17 23:59:26.439000,False
15460_490011822E_2020-02-17_0,Rutland Gardens,1,2020-02-18 00:06:39,2020-02-17 23:59:26.624000,False
15460_490000093PB_2020-02-17_0,Green Park Station,1,2020-02-18 00:13:50,2020-02-17 23:59:22.093000,False
15460_490010526G_2020-02-17_0,Old Bond Street / Royal Academy,1,2020-02-18 00:15:19,2020-02-17 23:59:26.164000,False
15460_490000179B_2020-02-17_0,Piccadilly Circus,1,2020-02-18 00:16:20,2020-02-17 23:59:22.796000,False
15460_490007960R_2020-02-17_0,Haymarket / Jermyn Street,1,2020-02-18 00:18:05,2020-02-17 23:59:24.314000,False
15460_490013767B_2020-02-17_0,Trafalgar Square,1,2020-02-18 00:19:01,2020-02-17 23:59:27.203000,False
15460_490013766E_2020-02-17_0,Charing Cross Stn / Trafalgar Square,1,2020-02-18 00:20:30,2020-02-17 23:59:27.017000,False
15460_490012247A_2020-02-17_0,Southampton Street / Covent Garden,1,2020-02-18 00:22:09,2020-02-17 23:59:26.923000,False
15460_490019703E_2020-02-17_0,Aldwych / Drury Lane,1,2020-02-18 00:24:08,2020-02-17 23:59:27.372000,False
